"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46214.2180684602","49295.4748145037","50355.4065012705","49503.2320715366","48903.5791696777","48052.4091110742","48569.163315144","48795.6726126007","48867.2501424353","47494.6653507246","48643.6072177646","47380.8031555036","45466.0257673051","48078.1186117167","51225.3258202551","53548.1964925537","54638.7588925129","55029.87121382","57236.0519568285","54787.3552114775","58828.726534911","64125.2177225838","65033.6161818077","62202.8859202572","62578.0708415156","53930.8273872622","49937.0668103808","53120.4572456269","59377.8025368768","59560.2537904546","47518.4877485153","62690.4966645929","71968.074955888","71564.800028565","71375.3727890285",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1467.99328613281","1598.86901855469","1709.70544433594","1793.81896972656","1805.20349121094","1902.43005371094","2005.60961914063","2358.26098632813","2427.79565429688","2475.06665039063","2616.46459960938","2769.4228515625","2898.138671875","3058.10375976563","3215.236328125","3407.35180664063","3637.32666015625","3836.48901367188","3937.52685546875","3731.61474609375","3805.62744140625","4112.21875","3710.376953125","3724.9599609375","4260.57177734375","4217.01025390625","4470.35498046875","4252.42138671875","4199.25048828125","3914.2255859375","3348.57836914063","3248.9755859375","3355.37817382813","2420.65795898438","2115.81616210938",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.07729101075","1560.85968440626","1572.89009404313","1587.77652666416","1578.09460534737","1656.26724973061","1679.11494146933","1719.04799845104","1798.39199954837","1893.0328371207","1963.27509878739","2043.85289540933","2026.77782446969","2130.50797474486","2236.29400949837","2350.20037042455","2422.09761798858","2499.31582882192","2580.71949180217","2605.72280250701","2662.50486626479","2684.94989722318","2764.26130708482","2768.76818711984","2853.80456250635","2994.28032714875","3101.12348494108","3234.36158194088","3380.21596529445","3647.95137357242","3752.91947490817","4173.67741399619","4530.22059496055","4777.61451861578","5070.6486207418",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23815.1597264713","25530.3666982244","27021.840881851","30062.1391659164","33057.5376985057","35090.0687488309","36872.7035848938","39286.4321601725","37559.6121638987","39948.7801331011","43781.2691496809","43109.0641940157","45083.2529904573","48778.2983301244","54383.8062332219","58821.6934650901","64060.5686042424","68804.9832153264","67735.3480852019","66212.962556152","75400.5557984177","80052.3914982651","82107.7270892092","83088.3185411658","84555.2446100826","87156.187383315","89901.8159165036","95744.1821600957","103963.36329269","105335.291974111","101518.31798444","132617.354020876","143094.949896959","143786.136293013","150689.301625826",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1266.27744003373","1345.81068941342","1505.19058765065","1555.53743917346","1667.63699999103","1820.49794059371","1830.03601161624","1792.67717756448","1785.42290366061","1754.05629590819","1502.88776967226","1387.19586861271","1343.73916356867","1433.09520209123","1556.46974913837","1693.19193514828","1786.13962900073","1868.75507214578","1989.0135920954","2021.46315086869","2182.21603858837","2306.28127950629","2320.45346146884","2394.46788083646","2377.38397015815","2353.78235283681","2421.18991118943","2454.04671914243","2493.97675737551","2512.01387973448","2405.31509364704","2449.87009821452","2496.22734577831","2596.56364252803","2674.89311339831",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1382.02162141179","1445.33665212681","1220.17057183004","1269.07526559771","1266.06583859706","1187.47720187909","1224.55526220614","1157.43929308216","1179.67308828891","1166.6423031556","1242.07432044948","1121.24260099529","1359.91725651246","1457.80167857458","1541.00571321438","1614.50361925174","1697.69680421278","1769.77972125467","1824.24498367556","1814.0708691735","1900.38515206703","2042.70009101399","2317.1913997528","2700.73807805259","2762.04553745948","2560.04985807593","2634.9252433025","2501.4531554482","2640.47566787646","2704.05835866756","2719.07286815807","2849.38865926436","3143.96451050507","3368.31727188063","3522.30588009119",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2856.33834692324","2945.04863751904","3171.42533531421","3390.36781152849","3590.86515581495","3807.72603770835","3879.84269787887","4043.23049999844","4171.27578577095","4297.56129218208","4422.44510574248","4542.92587192498","4671.55302828125","4828.70297067138","4997.59385258021","5291.66962299243","5694.52330884091","5949.42640611971","6174.69155154574","6062.67571951558","6247.91452716829","6593.67806808022","6708.39032246284","7092.58852133297","7503.71105811981","7933.73697858999","8455.61614773975","8965.2189086345","9203.76216310773","9756.7521864595","9392.68913817943","10809.713399518","11875.9648066233","12679.5768752061","13264.027090968",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44426.4754371403","47679.1466235324","52063.9463025736","53713.4483344714","57251.795597303","57583.9069425178","60223.9128467427","61113.9018661653","63738.5738721939","67434.1560064444","71744.0519986492","71723.6242187251","61969.8285368182","58926.1403701298","56239.9592730018","51274.2154785964","50770.3673195862","52909.2224071252","52247.2078276415","53033.0563376235","52463.4196397748","54460.9058332865","57444.1193582109","55206.5812324405","64745.1316780701","75941.4899090162","78745.4313299335","",
"Somalia, Fed. Rep.","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469.07179582945","460.576960727956","476.63865709296","380.275356905766","389.431736680549","413.185281183686","410.59458601146","424.600856356657","443.803186913125","467.060922117041","491.527329981834","517.475206104742","547.374154777771","580.284955539129","619.158298420655","659.137580504181","700.174057965187","739.209469335104","773.780862192893","815.131435994874","881.383113050941","1002.9322657147","944.404567280324","1127.71922200338","1341.38999678728","1468.50438474605","1596.81409178022","1551.52773977473","1548.27250940098","1454.26711848855","1392.31782053371","1486.47247333834","1555.61016798776","1601.96466602339",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5021.0950102932","5432.56440739669","6038.65177950949","6458.94217106548","5895.28758260058","6414.34095933837","6803.49185004109","7562.727250162","8023.9565828202","8716.29241022421","9397.61852791871","10465.5630836128","11685.8220481971","13122.5030713165","13031.2145239837","13321.5066928033","14298.3237802577","14506.1792743387","15246.9891206157","15296.1762770253","15550.4859018426","16455.0476182167","17285.2170958971","18468.666104895","20586.9939399294","21013.0399401927","23406.3429959064","26247.1912319245","28748.856357169","32233.760327554",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2116.25434336273","2149.72925239773","2147.09126416813","2119.19175324969","2128.01892862914","2184.5070951585","2276.35020880388","2353.73973556315","2382.48662314442","2404.58457793318","2480.54825349714","2577.80778382232","2724.1208276674","2826.94388510967","3014.84088811378","3204.51283300007","3405.84579395808","3608.89346350983","3764.3147103051","3806.20712346198","3973.1893771882","4118.40886183084","4118.96012137723","4286.37245865753","4467.6804702245","4441.35730981853","4436.30418247698","4581.08357642506","4564.48327410809","4736.80278495079","4624.05352593911","4939.32531341474","5373.43713339074","5571.64191022976","5768.0270956302",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2887.37415932878","2911.0429729878","2948.0500149385","2718.04847850752","1417.38566439045","1916.8535588619","1372.75618491146","1154.88686304107","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1961.90272249772","1986.60648708532","1978.01165082522","1955.43488463441","1962.67441795122","2014.23165539429","2100.50104050179","2170.17096634538","2192.75905604046","2213.26900008545","2283.30763756313","2373.65072947821","2504.60635423711","2594.65914779887","2769.54306336477","2946.4283206957","3134.00337255397","3324.04113954604","3470.88661096379","3513.69767684926","3673.34931908169","3814.0984344515","3822.58839020197","3980.58247570757","4167.31341855315","4158.74204918891","4177.22410682773","4322.1778933681","4316.46732978625","4486.18083814728","4401.05792292738","4702.27887357732","5118.32275787398","5318.14347437486","5517.42113558704",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6592.04550450254","6736.23929257416","6819.8536249723","6980.11159174868","7282.13574091301","7658.87928852359","7975.72046626268","8458.23787145253","8685.6024971096","9056.29123258265","9670.21820908908","10069.3612052283","10508.862784174","11140.6888973541","11827.86480629","12580.4746171421","13791.7861082891","14730.7746309685","15234.8207931752","14748.3678624832","15164.2724388954","15807.5391778795","16189.8826972916","16450.4894187824","16876.0829263916","16760.4931244023","17252.5234872601","18230.7610903462","19024.7025093327","20302.1552471529","19023.1787832912","21232.1046406909","24225.3310261169","26000.6890909929","28457.6242126332",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1504.39524002616","1539.92825538325","1556.1723028846","1581.48569256943","1622.61932710044","1662.67844056238","1692.57951381916","1714.38768207392","1753.90494504665","1801.54861390926","1830.36629942706","1897.87411122439","1944.99838482036","2093.50493378321","2170.94121914898","2329.01423017277","2550.59553998213","2650.1038762996","2801.83579340874","2845.73589383231","2858.56899092769","2914.21285695222","2652.87879478958","2945.73664283744","3233.3568807314","3171.50905832741","3319.54261733278","3436.31010124694","3941.03280858409","4655.48496449805","5144.53560286014","5732.69456061536","6033.6811722183","6149.98146081932","6241.85614464638",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6492.70049565011","6851.64461553957","6992.41260604233","6650.48184572562","6973.15946908371","6999.53387531282","7047.63707587903","7421.59415416974","7520.86178300278","7367.33191473265","7535.45294158294","7865.10262346231","8045.7598267146","8551.63742854977","9388.81890796976","10013.9196135296","10802.5481845432","11530.1565508683","12097.3491165234","12392.9333583436","13039.4491198099","13926.2226223035","15184.9254680409","16172.6961959961","16597.5853539637","16543.5743051372","14475.3069644921","17567.6802396432","17855.4787141437","19771.5473885151","16946.8942361914","18458.234999681","20078.836554595","21110.1980204563","21800.5265989822",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8632.67299573573","7618.053939013","7265.58370670405","7564.17448106839","8172.84858542871","8806.02930655644","9496.04244660815","10134.7236256942","10665.7089392657","10725.6433995967","11367.5695884816","12368.6582146251","13291.7864712556","14090.0727870002","15167.9255343271","16570.2574196157","18909.7761670032","21233.0373499779","23714.1353570991","23065.3754765203","25384.4911366354","26201.6502820886","27022.7747321382","28075.4326236719","29108.072180194","30156.0270992722","29867.9803390081","30245.7825869756","31509.8187291635","33985.6758419661","35327.9439165588","38346.0935768177","41096.018502098","43949.8572125349","47180.8487662884",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13481.8303652898","12689.3908795719","12287.4773672495","12967.2668098484","13965.8840410834","13628.1980782251","14279.0210291904","15253.3050503588","15992.4435924108","17006.7426541486","17887.7797417869","18765.4481075968","20004.2990959715","20918.2432608605","22590.7921299544","23682.3710849153","25576.5193167046","27469.0412988567","29460.9414243515","27214.4653147546","27582.4977417186","28715.6339954963","28786.7105517686","29634.0657611471","30571.9753019832","31344.6289743058","33575.1775435757","36180.0384547624","38620.2045436305","42373.2506369279","41767.2579899957","45914.0572392406","51079.1780691932","53952.2047300024","56502.0375242201",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20381.8091023435","20688.1033531469","20792.1041275876","20724.5561730328","21842.9447140329","23068.858633924","23942.848428223","24811.0300423005","25895.3520282094","27496.4398421297","29629.8986478258","29949.2154477421","30987.2674908129","31791.5777659451","33809.3854968014","34198.3864576781","37679.7205412732","40814.2916498067","41906.6990173542","40073.1481544863","41956.1290051562","44332.5217389078","45206.9864434727","46098.2321368832","46841.4019746739","48785.1551864585","50289.7687144136","51474.1199115161","53122.438677218","57046.4463076951","57489.2657196219","62731.700616293","66375.6164555727","67258.8461000938","71030.4601718093",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3201.78939095423","3235.70531567309","3288.65098000438","3371.46057659826","3526.49935907791","3777.21336176036","3915.83071865048","4038.43543631854","4136.67014048085","4272.37264147117","4400.66419449933","4521.4032108244","4741.61187847577","5020.28286278551","5309.60507878112","5772.68986514959","6319.41444308281","6731.95411367419","6913.68732720184","7010.9331263514","7324.46393085837","7570.9966142438","7760.32280456285","8231.15139767951","8365.743287389","8391.07006084602","8484.12117278345","8584.31100767837","8535.25593160454","9248.32206714455","9329.30453360939","9990.43491951205","10635.3924156113","11299.8831236788","11799.2028793201",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36454.0882416339","37736.4056799196","39730.5467349267","35520.5138693527","36178.1870158544","43514.2365385271","44587.5911500766","44845.106868735","44479.2967076826","41653.2008964784","45715.6970519376","38901.4867603712","40507.0672411717","48760.6820580997","51686.6520818084","53768.6573945662",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8954.94515086132","9387.46491301342","10242.988676183","11019.5660238991","10691.7724799326","10808.8100201682","11930.7988905999","13457.5768218122","13674.5481055404","13852.8794973376","14637.9590709133","14614.8329926864","14569.6256457696","14141.7230046746","14160.4071686004","15846.0514029555","17503.1964981748","19473.4206754148","18880.5748562445","18453.4410730348","18981.6586503443","21780.7075576057","22263.822159947","22487.2497747","24984.526915426","25435.2289894362","28811.3970334958","30674.6487335442","32091.2988657346","34219.061370118","31055.9442055039","29979.8272686091","29972.8758315937","31780.7838341965","33238.5800343754",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3265.07029374996","3455.89227013449","3502.17511543737","3737.65751831376","4592.83860100874","4772.4616766716","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32002.5459345285","33827.5100141307","26269.9773569727","25811.8877130918","26572.5269470054","23610.474221961","23931.6892982133","25546.2927320872","27484.6414432499","29780.5785774422","30097.3550560987","31151.4748574464","31173.3797811743","19530.0254075613","25056.4880515569","30220.8240138134","35336.7403511449","37954.3876543471",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","966.594360653703","1045.6263927943","1107.04264035996","932.984522227482","1025.62743943042","1014.37923890833","1010.0807859858","1048.75331848989","1095.90587063665","1065.71837953249","1043.54539995059","1151.92026849056","1225.70701162711","1377.74659566702","1808.21202176525","2101.69135982144","2078.60167039399","2149.25986052772","2180.51680433217","2087.14718677867","2319.68883187561","2388.16512149441","2435.1240819184","2110.24705136988","2133.18441198787","2377.51137185751","2120.08751553857","2097.14425483604","2227.81335372611","2351.65339767739","2185.99034173537","2435.07274651099","2624.11789713994","2700.36055335878","2742.65952183613",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1484.247003029","1627.93210272738","1809.99445547667","2017.74460945526","2241.39275733025","2475.40427723853","2707.93711805459","2903.93133987046","2927.76490093008","3109.56162883121","3381.17166658898","3646.23801973697","3953.0341021051","4339.00515118068","4804.69850563782","5380.47031113274","6072.76031989342","6910.96083788544","7563.65239068992","8113.8862577746","8929.22130998864","9782.71988915979","10641.9758889001","11304.5205250122","11887.0556161046","12283.9743407011","12885.8931191671","13640.2006416112","14752.2703599872","15858.8609806639","16192.9997759835","18167.5298896498","20149.6883288909","21910.1107554067","23509.7241651154",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6903.23959795669","6687.47646679925","6222.66315000594","6066.04954784377","5617.36300509115","5705.84741567846","5832.9475967847","6116.43422598281","5752.44243616959","5956.56511859621","6594.86367806962","6969.76633971161","7463.08532642219","8167.42512207427","9109.74144773897","10124.1315604515","11974.0942087452","13380.0964604023","15257.8724781313","14873.9906412135","15923.9876193666","17521.3766580408","18510.8570635391","19777.5911488517","20209.9846924565","19996.6741191891","20564.1640206697","21964.6867022924","23537.7092509051","25405.5943539349","25836.4103533317","29887.2819774532","33016.0502203462","35649.1355407215","37934.3716320538",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1110.16918289987","1107.33545509982","1057.16074093266","924.562840995028","1081.80169503645","1140.39964749633","1217.77626455164","1372.74831188195","1318.33692291974","1331.98719334349","1314.73739642693","1320.13616908956","1357.0098170239","1439.85178331415","1427.00228439547","1367.51066289847","1407.06825596295","1387.20061733991","1429.30636492931","1474.18338993482","1537.05369658593","1615.98146436985","1645.31290397424","1715.36073848665","1803.14811022135","1879.66835517243","1932.92614273869","1985.52622129406","2067.0664295966","2214.69915550677","2384.06645451827","2638.81095267963","2935.01367320787","3154.43329348299","3365.45809007306",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4450.52121164215","4914.08122630336","5346.68009441013","5834.31650516081","6341.24133280717","6900.73895701844","7322.41464672146","7147.61289943859","6589.55842688859","6901.27189271926","7289.10499432356","7632.01609417121","8148.43702909083","8824.06945008499","9545.33813809417","10169.0453611636","10912.4427926329","11723.0995588653","12062.1598751814","11964.0529467715","12932.2633444457","13227.454108915","14616.6497925392","15215.9492506383","15365.3175402829","15791.1714762207","16671.2506902144","17573.339815536","18876.2208766741","19963.3918407099","19163.7415152349","20242.7700035656","22243.0747727026","23519.2120979823","24712.0658575135",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2582.74111119792","2416.74694594762","1721.38203935758","1453.73414941001","1148.38303208101","1005.61413217031","836.429096851095","854.823520854135","904.966780638461","946.825049327464","1036.12988868059","1138.74372892552","1256.95258174881","1395.64684232567","1550.072020439","1672.73374996313","1810.29125697328","1966.22189890915","2120.01845704928","2171.36091638488","2291.07823631732","2455.97278263399","2679.0692960897","2918.56048007357","3151.72452793203","2975.47097476092","2913.85679547445","3017.00314887354","3069.10385079592","3459.97365083434","3653.95976759112","3985.91247611219","4514.17512398164","4963.58295264504","5405.98011619139",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5320.5370235096","5117.42736907035","4350.53369794857","4422.12556745425","3658.74295311534","3404.84898017059","3636.47981794861","3222.37901251135","3431.57601757848","3980.65459569523","4208.66515457033","4401.30380449396","4392.82381539457","4536.19781505202","4798.15317447398","5489.34542179295","6163.85018154343","6901.0175688569","7915.54792420973","8285.01893015361","8971.61628736812","10282.7266190528","11035.451277853","11722.8086272577","12476.5344358387","12714.8137240363","12919.371222426","13278.4030353381","14368.4621432532","15477.7237643978","15090.9394971778","16434.1399060353","18340.1112805299","19828.9248461199","21213.0862501953",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6272.39801906901","6607.28600999255","6837.64319296993","7027.37091320838","7386.96610739506","7514.59081508759","7794.83943572126","8224.77732366329","8397.08620654982","8380.80910440862","8758.99526500307","8883.41639981167","8907.5076018685","9136.89989753293","9830.41434387469","10478.4811419619","11399.7529889745","12218.8729576828","12847.6908058974","12608.0667954779","13393.8821640969","14297.0954657503","14616.8414206646","15108.105599848","15428.6392790515","15215.9549885744","15481.5107131757","16138.7965758949","16834.6734570696","17245.5583162874","16581.5773349384","18606.9346826623","20774.3434654993","21870.6296626088","22759.1070103633",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685.279397562367","766.286888440502","842.937860583937","925.369857658538","984.806857346181","1043.40799716729","1116.28711838839","1148.89471368769","1107.95283826848","818.973988347879","1483.17006741499","1618.59278862518","1416.88558318293","1355.18642736145","1378.85404331124","1434.82207202052","1377.11354073037","1515.70892647364","1675.04570455243","1810.18601908925","1955.32940794731","2065.9605552203","2386.13598109278","2566.03074458421","2859.86058251703","3107.57184587966","3390.76224054133","3463.11739023437","3561.2877375981","4556.61425715784","6132.08299806495","6825.04588630745","5729.81171382517","4806.82181559299","4422.77882172399",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3747.22601709782","4037.33432281213","4208.26608984854","4246.86659564823","4301.91782035609","4408.94845483384","4644.06997997549","4766.50878213098","4962.96103657627","5135.58736802287","5450.54954982643","5609.72412510382","5770.48359517981","5907.02271325375","6390.75079007121","6748.1084252994","7168.72790663271","7629.87658194114","7849.74336187149","7924.51898839633","8226.60000138462","8253.51112061459","8427.11902439612","8403.64301026953","8295.44034647008","7985.23893078892","8093.35902888619","8425.40895279855","8763.5289789876","8780.3994062727","8910.90985869479","9439.85809603556","10405.4739425934","10905.7472983672","11271.5643550071",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2415.75673319334","2652.4756315494","2716.3041965147","2882.29906727973","3087.69302045637","3346.79952151991","3409.53731725311","3433.8409108419","3527.02647163628","3635.69960249725","3833.92767581697","3955.22854483513","4170.93724886821","4231.45362875342","4235.12041303239","4314.54719822881","4327.44661888542","4315.94450579455","4600.34882862684","4383.81130248019","4465.46050009263","4855.42923652355","4996.44460870387","5119.6947531684","5335.91576294869","5471.79679402302","5920.1576147281","6229.07024223894","6392.60067749647","6473.32058675406","6675.6030498711","6929.17669288438","7296.17082139288","7802.66986206107","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1196.93372513589","1229.05738739763","1297.62141278272","1363.63532477776","1452.19149714087","1558.50976536649","1666.88790194005","1732.36168783717","1821.59095983539","1962.83455969154","2050.0070515608","2153.16761233744","2229.42173893974","2403.29612566753","2612.05181393986","2856.17619458253","3129.719807641","3407.96313442026","3543.88732175047","3779.97447477369","4084.5580716956","4336.46159734715","4712.83282343223","4923.13367143301","5117.57377637365","5353.19695298079","5729.00062910874","6077.77622569788","6648.98749304948","7088.51662233303","6969.47212420255","8015.35674462811","9129.60173283172","10176.3547635823","10973.7101715804",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1961.90272249772","1986.60648708532","1978.01165082522","1955.43488463441","1962.67441795122","2014.23165539429","2100.50104050179","2170.17096634538","2192.75905604046","2213.26900008545","2283.30763756313","2373.65072947821","2504.60635423711","2594.65914779887","2769.54306336477","2946.4283206957","3134.00337255397","3324.04113954604","3470.88661096379","3513.69767684926","3673.34931908169","3814.0984344515","3822.58839020197","3980.58247570757","4167.31341855315","4158.74204918891","4177.22410682773","4322.1778933681","4316.46732978625","4486.18083814728","4401.05792292738","4702.27887357733","5118.32275787398","5318.14347437486","5517.42113558704",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6877.62134826884","7273.63667730944","8129.04428822627","8209.29037754708","8630.58892418057","9099.03430064495","9882.72571803915","10768.804525503","11735.1401681215","12812.41551087","13953.1361523366","14797.1038365267","16141.2357287614","18742.6419219735","20673.7458449273","23536.0268722394","27393.3505461307","29354.5290108253","30807.284851992","29601.6194466575","30778.3127370297","31077.796969852","31883.2297483766","31746.2052441651","32026.5300957073","29825.4628753017","28231.6820670092","28484.2557157494","28673.2413951653","29315.8054064667","26731.3556410029","30482.1201798631","32978.8585763159","34623.3691500959","36328.5130065685",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3779.68467395707","3975.39801598137","4292.1528834068","4401.1996005297","4555.48683891088","4686.17039756849","5039.71098016721","5332.77991050535","5579.3872567308","5929.90090218076","6278.98680881057","6593.38196542465","6715.11078442505","7098.4235616264","7671.84535965305","8116.9548993789","8728.65712549855","9479.35063936328","9975.02232125899","10237.08899945","10555.0887033221","10435.9956675373","10614.531301194","10671.569727457","10946.8935757638","10782.5438382441","10993.6638464522","11288.7800135085","11841.4061980603","12494.7905733455","11918.066205483","12444.3264026887","13618.5389918651","14040.5961148142","14521.0080937638",
"Turkiye","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8201.06760292754","8408.67939942174","8962.51852562433","9743.09275613863","9247.22873835625","9955.36167250187","10620.7089998646","11511.0257361123","8762.13670285264","8470.46812817135","9323.82110032551","9015.01426747987","9154.45153457514","9475.23842234984","10760.7760827021","11803.3604424476","13558.2183381713","14951.6862376319","16141.6888074925","15551.64150166","17468.1996643291","19717.2438317111","20739.2725488506","22475.2909778388","24192.537613837","25896.983315375","26730.7599731835","28353.5406410966","28640.3401839802","29016.4555653445","29209.3308866883","32105.5474400506","39919.1608756567","43196.3381254367","45122.9317187258",
